subject_1_code,subject_1_name,subject_2_code,subject_2_name,similarity_score
97602,German Language and Culture 2,97603,German Language and Culture 3,0.952024034946012
99200,Intercultural Communication,99218,Intercultural Communication,0.9489398258962876
97502,Spanish Language and Culture 2,97505,Spanish Language and Culture 5,0.9463643534717224
97501,Spanish Language and Culture 1,97505,Spanish Language and Culture 5,0.9463643534717224
97202,Japanese Language and Culture 2,97206,Japanese Language and Culture 6,0.9448392359234496
97101,Chinese Language and Culture 1,97102,Chinese Language and Culture 2,0.9442412447854616
97502,Spanish Language and Culture 2,97506,Spanish Language and Culture 6,0.9438363649548099
97501,Spanish Language and Culture 1,97506,Spanish Language and Culture 6,0.9438363649548099
97202,Japanese Language and Culture 2,97203,Japanese Language and Culture 3,0.9437063158768499
97204,Japanese Language and Culture 4,97206,Japanese Language and Culture 6,0.9429959236522445
97203,Japanese Language and Culture 3,97205,Japanese Language and Culture 5,0.942944061628334
97203,Japanese Language and Culture 3,97204,Japanese Language and Culture 4,0.9421916760402594
97809,Italian Language and Culture 9,CBK90500,Italian Language and Culture,0.94138663525123
97809,Italian Language and Culture 9,CBK90493,Italian Language and Culture,0.94138663525123
97410,Places and Spaces of the Francophone World,97408,Show and Tell: Francophone Cultures on Display,0.9411161705951637
97201,Japanese Language and Culture 1,97202,Japanese Language and Culture 2,0.9389265997270124
97101,Chinese Language and Culture 1,97105,Chinese Language and Culture 5,0.9385178443963654
97101,Chinese Language and Culture 1,97104,Chinese Language and Culture 4,0.9358371783818901
97201,Japanese Language and Culture 1,97204,Japanese Language and Culture 4,0.9354989559086154
97407,Francophone Identities in Conflict,97408,Show and Tell: Francophone Cultures on Display,0.934953851474712
97407,Francophone Identities in Conflict,97410,Places and Spaces of the Francophone World,0.9331341653375351
97101,Chinese Language and Culture 1,97106,Chinese Language and Culture 6,0.932782565791307
97201,Japanese Language and Culture 1,97203,Japanese Language and Culture 3,0.9283676959276833
97101,Chinese Language and Culture 1,97103,Chinese Language and Culture 3,0.924045723000478
97201,Japanese Language and Culture 1,97206,Japanese Language and Culture 6,0.9207647109887348
97203,Japanese Language and Culture 3,97206,Japanese Language and Culture 6,0.9183140124424632
97114,Developing Chinese Reading and Writing Skills 1,97115,Developing Chinese Reading and Writing Skills 2,0.9132028357328478
97105,Chinese Language and Culture 5,97115,Developing Chinese Reading and Writing Skills 2,0.9047214910573868
97202,Japanese Language and Culture 2,97205,Japanese Language and Culture 5,0.9027346470062919
97201,Japanese Language and Culture 1,97205,Japanese Language and Culture 5,0.9026955456198353
97104,Chinese Language and Culture 4,97115,Developing Chinese Reading and Writing Skills 2,0.9021373567565587
97204,Japanese Language and Culture 4,97205,Japanese Language and Culture 5,0.9007106356081507
97102,Chinese Language and Culture 2,97115,Developing Chinese Reading and Writing Skills 2,0.9003630548716778
97106,Chinese Language and Culture 6,97115,Developing Chinese Reading and Writing Skills 2,0.8991927418256273
41043,Natural Language Processing,42850,Natural Language Processing Algorithms,0.8969001996168914
97409,Francophone Cultures of Consumption,97406,French Language and Culture 6,0.8913909007712925
97103,Chinese Language and Culture 3,97115,Developing Chinese Reading and Writing Skills 2,0.8911318652707261
97409,Francophone Cultures of Consumption,97404,French Language and Culture 4,0.8897228415619257
97409,Francophone Cultures of Consumption,97401,French Language and Culture 1,0.8867133282780247
97409,Francophone Cultures of Consumption,97403,French Language and Culture 3,0.8867133282780247
SMJ09034,International Studies,SMJ09036,Specialist Country Studies,0.8822197500959303
97409,Francophone Cultures of Consumption,97405,French Language and Culture 5,0.8818472746920059
97409,Francophone Cultures of Consumption,97402,French Language and Culture 2,0.8813124403540806
97102,Chinese Language and Culture 2,97114,Developing Chinese Reading and Writing Skills 1,0.8782950265414522
97510,Diaspora of the Hispanic Imagination,97509,Innocence and Experience in Hispanophone Societies,0.8725416138954064
97105,Chinese Language and Culture 5,97114,Developing Chinese Reading and Writing Skills 1,0.871889548805038
40002,Architecting on AWS,42049,Architecting on Amazon Web Services,0.8715827390210712
97101,Chinese Language and Culture 1,97115,Developing Chinese Reading and Writing Skills 2,0.8701502415536297
97104,Chinese Language and Culture 4,97114,Developing Chinese Reading and Writing Skills 1,0.869399191593598
97106,Chinese Language and Culture 6,97114,Developing Chinese Reading and Writing Skills 1,0.8665614354344798
97103,Chinese Language and Culture 3,97114,Developing Chinese Reading and Writing Skills 1,0.8648484175142743
97601,German Language and Culture 1,97604,German Language and Culture 4,0.8619008383356628
97502,Spanish Language and Culture 2,97504,Spanish Language and Culture 4,0.8583855028768548
97501,Spanish Language and Culture 1,97504,Spanish Language and Culture 4,0.8583855028768548
97504,Spanish Language and Culture 4,97505,Spanish Language and Culture 5,0.8577029873789864
97502,Spanish Language and Culture 2,97503,Spanish Language and Culture 3,0.8575906646382376
97501,Spanish Language and Culture 1,97503,Spanish Language and Culture 3,0.8575906646382376
977917,In-country Contemporary Society Study,97901,International Internship,0.8562220337761282
97503,Spanish Language and Culture 3,97505,Spanish Language and Culture 5,0.8515305641019231
97504,Spanish Language and Culture 4,97506,Spanish Language and Culture 6,0.8500529224676767
97503,Spanish Language and Culture 3,97506,Spanish Language and Culture 6,0.8492559016212907
97101,Chinese Language and Culture 1,97114,Developing Chinese Reading and Writing Skills 1,0.8482535023250848
31250,Introduction to Data Analytics,32130,Fundamentals of Data Analytics,0.8434746605044044
97601,German Language and Culture 1,97605,German Today,0.8425225341942616
97601,German Language and Culture 1,97602,German Language and Culture 2,0.8409981897944753
97209,Japanese Media and Current Issues,97210,Transcultural Communication in Japanese,0.838006723385646
97602,German Language and Culture 2,97604,German Language and Culture 4,0.832952829398211
97810,Italian Language and Culture 10,97809,Italian Language and Culture 9,0.8295333155102546
97604,German Language and Culture 4,97605,German Today,0.8210336066639046
97401,French Language and Culture 1,97501,Spanish Language and Culture 1,0.8152676054998288
97401,French Language and Culture 1,97502,Spanish Language and Culture 2,0.8152676054998288
97606,German Literature,97605,German Today,0.814643951922171
97603,German Language and Culture 3,97604,German Language and Culture 4,0.8127965697825129
97602,German Language and Culture 2,97605,German Today,0.8119121463564352
97402,French Language and Culture 2,97502,Spanish Language and Culture 2,0.8103018867890504
97402,French Language and Culture 2,97501,Spanish Language and Culture 1,0.8103018867890504
97403,French Language and Culture 3,97502,Spanish Language and Culture 2,0.8067982824130945
97403,French Language and Culture 3,97501,Spanish Language and Culture 1,0.8067982824130945
97601,German Language and Culture 1,97603,German Language and Culture 3,0.8001183657523621
97607,German Film,97605,German Today,0.7995745615064733
97404,French Language and Culture 4,97501,Spanish Language and Culture 1,0.799331448797561
97404,French Language and Culture 4,97502,Spanish Language and Culture 2,0.799331448797561
97607,German Film,97606,German Literature,0.7982407003707583
97406,French Language and Culture 6,97501,Spanish Language and Culture 1,0.7834944457081396
97406,French Language and Culture 6,97502,Spanish Language and Culture 2,0.7834944457081396
97603,German Language and Culture 3,97605,German Today,0.7823689382045942
97405,French Language and Culture 5,97502,Spanish Language and Culture 2,0.7820213607700957
97405,French Language and Culture 5,97501,Spanish Language and Culture 1,0.7820213607700957
97207,Japanese Films and Popular Culture,97208,Japanese Language and Identity,0.7809228899316881
97810,Italian Language and Culture 10,CBK90493,Italian Language and Culture,0.7809115767169953
97810,Italian Language and Culture 10,CBK90500,Italian Language and Culture,0.7809115767169953
97401,French Language and Culture 1,97601,German Language and Culture 1,0.7798459841870862
97405,French Language and Culture 5,97505,Spanish Language and Culture 5,0.7760933081595865
97402,French Language and Culture 2,97601,German Language and Culture 1,0.7750960152577678
97601,German Language and Culture 1,97502,Spanish Language and Culture 2,0.7729313177326129
97601,German Language and Culture 1,97501,Spanish Language and Culture 1,0.7729313177326129
97403,French Language and Culture 3,97601,German Language and Culture 1,0.7711300455922632
97404,French Language and Culture 4,97505,Spanish Language and Culture 5,0.7685322951000202
97405,French Language and Culture 5,97506,Spanish Language and Culture 6,0.767774379957756
97406,French Language and Culture 6,97505,Spanish Language and Culture 5,0.7666201247942441
97404,French Language and Culture 4,97506,Spanish Language and Culture 6,0.7664793428625838
97401,French Language and Culture 1,97505,Spanish Language and Culture 5,0.7662791097479155
97403,French Language and Culture 3,97505,Spanish Language and Culture 5,0.7662791097479155
97606,German Literature,97608,German Popular Music,0.7658684733768104
97401,French Language and Culture 1,97506,Spanish Language and Culture 6,0.7642321763621786
97403,French Language and Culture 3,97506,Spanish Language and Culture 6,0.7642321763621786
97404,French Language and Culture 4,97601,German Language and Culture 1,0.7630838941422253
97402,French Language and Culture 2,97505,Spanish Language and Culture 5,0.7616117753815252
97402,French Language and Culture 2,97506,Spanish Language and Culture 6,0.7595773096755349
97401,French Language and Culture 1,97801,Italian Language and Culture 1,0.7589379941314944
97406,French Language and Culture 6,97506,Spanish Language and Culture 6,0.758314736857488
97402,French Language and Culture 2,97801,Italian Language and Culture 1,0.7543153738135084
97801,Italian Language and Culture 1,97501,Spanish Language and Culture 1,0.7522087127150929
97801,Italian Language and Culture 1,97502,Spanish Language and Culture 2,0.7522087127150929
97403,French Language and Culture 3,97801,Italian Language and Culture 1,0.7503105381886068
97608,German Popular Music,97605,German Today,0.7484857425017972
97406,French Language and Culture 6,97601,German Language and Culture 1,0.7474197830421874
97405,French Language and Culture 5,97601,German Language and Culture 1,0.7460145237824369
97403,French Language and Culture 3,97201,Japanese Language and Culture 1,0.7446990335237155
97401,French Language and Culture 1,97201,Japanese Language and Culture 1,0.7446990335237155
97404,French Language and Culture 4,97801,Italian Language and Culture 1,0.7422666020133496
97404,French Language and Culture 4,97201,Japanese Language and Culture 1,0.7409139838214432
97402,French Language and Culture 2,97201,Japanese Language and Culture 1,0.7401631413826296
97111,Chinese Festivals and Ceremonies,97105,Chinese Language and Culture 5,0.7396907085353568
97201,Japanese Language and Culture 1,97501,Spanish Language and Culture 1,0.7380960048100997
97201,Japanese Language and Culture 1,97502,Spanish Language and Culture 2,0.7380960048100997
97111,Chinese Festivals and Ceremonies,97104,Chinese Language and Culture 4,0.737577947701417
97111,Chinese Festivals and Ceremonies,97102,Chinese Language and Culture 2,0.7375254081881488
97604,German Language and Culture 4,97606,German Literature,0.7356862875580007
97111,Chinese Festivals and Ceremonies,97106,Chinese Language and Culture 6,0.7351704617224131
97111,Chinese Festivals and Ceremonies,97103,Chinese Language and Culture 3,0.7337171773690592
97601,German Language and Culture 1,97606,German Literature,0.7316371937199575
97102,Chinese Language and Culture 2,97402,French Language and Culture 2,0.7313128729110582
97607,German Film,97601,German Language and Culture 1,0.7311059877095192
41025,Introduction to Software Development,32555,Fundamentals of Software Development,0.730299530995377
97607,German Film,97608,German Popular Music,0.7297091124781089
97406,French Language and Culture 6,97201,Japanese Language and Culture 1,0.7295123718394542
97207,Japanese Films and Popular Culture,97210,Transcultural Communication in Japanese,0.7285956213030328
97405,French Language and Culture 5,97201,Japanese Language and Culture 1,0.7281407811498715
97409,Francophone Cultures of Consumption,97501,Spanish Language and Culture 1,0.7280752179925908
97409,Francophone Cultures of Consumption,97502,Spanish Language and Culture 2,0.7280752179925908
97401,French Language and Culture 1,97802,Italian Language and Culture 2,0.7274343151726358
97403,French Language and Culture 3,97802,Italian Language and Culture 2,0.7274343151726358
97403,French Language and Culture 3,97803,Italian Language and Culture 3,0.7269203908012025
97406,French Language and Culture 6,97801,Italian Language and Culture 1,0.7269007393708267
97607,German Film,97604,German Language and Culture 4,0.7260395505913777
97406,French Language and Culture 6,97804,Italian Language and Culture 4,0.7257306121690955
97404,French Language and Culture 4,97802,Italian Language and Culture 2,0.7256230623131784
97405,French Language and Culture 5,97801,Italian Language and Culture 1,0.7255340589348833
97404,French Language and Culture 4,97803,Italian Language and Culture 3,0.7251104175720398
97105,Chinese Language and Culture 5,97404,French Language and Culture 4,0.7247584185172173
97601,German Language and Culture 1,97505,Spanish Language and Culture 5,0.7245155601495907
97405,French Language and Culture 5,97804,Italian Language and Culture 4,0.724366131744608
97102,Chinese Language and Culture 2,97403,French Language and Culture 3,0.7242471038131644
97102,Chinese Language and Culture 2,97401,French Language and Culture 1,0.7242471038131644
97404,French Language and Culture 4,97804,Italian Language and Culture 4,0.7234706660670838
97106,Chinese Language and Culture 6,97505,Spanish Language and Culture 5,0.723448248743376
97402,French Language and Culture 2,97802,Italian Language and Culture 2,0.7230035808157856
97105,Chinese Language and Culture 5,97403,French Language and Culture 3,0.7227236461787668
97105,Chinese Language and Culture 5,97401,French Language and Culture 1,0.7227236461787668
97104,Chinese Language and Culture 4,97404,French Language and Culture 4,0.7226883084251993
97601,German Language and Culture 1,97506,Spanish Language and Culture 6,0.7225801882078389
97403,French Language and Culture 3,97804,Italian Language and Culture 4,0.7215933071067162
97401,French Language and Culture 1,97804,Italian Language and Culture 4,0.7215933071067162
97106,Chinese Language and Culture 6,97506,Spanish Language and Culture 6,0.7215157278715836
97105,Chinese Language and Culture 5,97405,French Language and Culture 5,0.7210397061425032
97802,Italian Language and Culture 2,97502,Spanish Language and Culture 2,0.7209843676715274
97802,Italian Language and Culture 2,97501,Spanish Language and Culture 1,0.7209843676715274
97602,German Language and Culture 2,97606,German Literature,0.7206665878033757
97104,Chinese Language and Culture 4,97401,French Language and Culture 1,0.7206593479581876
97104,Chinese Language and Culture 4,97403,French Language and Culture 3,0.7206593479581876
97102,Chinese Language and Culture 2,97404,French Language and Culture 4,0.7204312527902627
97106,Chinese Language and Culture 6,97404,French Language and Culture 4,0.7203294228658541
97104,Chinese Language and Culture 4,97405,French Language and Culture 5,0.7189802177194707
97103,Chinese Language and Culture 3,97404,French Language and Culture 4,0.7189054762656891
97401,French Language and Culture 1,97803,Italian Language and Culture 3,0.7183751813404498
97105,Chinese Language and Culture 5,97402,French Language and Culture 2,0.7183216040660391
97106,Chinese Language and Culture 6,97401,French Language and Culture 1,0.7183070850126168
97106,Chinese Language and Culture 6,97403,French Language and Culture 3,0.7183070850126168
97102,Chinese Language and Culture 2,97502,Spanish Language and Culture 2,0.7178254163838101
97102,Chinese Language and Culture 2,97501,Spanish Language and Culture 1,0.7178254163838101
97111,Chinese Festivals and Ceremonies,97115,Developing Chinese Reading and Writing Skills 2,0.7175106136365137
97111,Chinese Festivals and Ceremonies,97101,Chinese Language and Culture 1,0.7172093442147329
97402,French Language and Culture 2,97804,Italian Language and Culture 4,0.7171981497835253
97105,Chinese Language and Culture 5,97406,French Language and Culture 6,0.7170382275020621
97103,Chinese Language and Culture 3,97401,French Language and Culture 1,0.7168871361682273
97103,Chinese Language and Culture 3,97403,French Language and Culture 3,0.7168871361682273
97106,Chinese Language and Culture 6,97405,French Language and Culture 5,0.7166334355268421
97207,Japanese Films and Popular Culture,97209,Japanese Media and Current Issues,0.716542668258108
97105,Chinese Language and Culture 5,97501,Spanish Language and Culture 1,0.7163154668030707
97105,Chinese Language and Culture 5,97502,Spanish Language and Culture 2,0.7163154668030707
97601,German Language and Culture 1,97801,Italian Language and Culture 1,0.7162718175426894
97104,Chinese Language and Culture 4,97402,French Language and Culture 2,0.7162698792927906
97409,Francophone Cultures of Consumption,97506,Spanish Language and Culture 6,0.715922483094798
97109,Communicating About Chinese Media,97112,Language in Chinese Screen Studies,0.7155838629659583
97804,Italian Language and Culture 4,97501,Spanish Language and Culture 1,0.7151951501172645
97804,Italian Language and Culture 4,97502,Spanish Language and Culture 2,0.7151951501172645
97405,French Language and Culture 5,97206,Japanese Language and Culture 6,0.7151807243364454
97406,French Language and Culture 6,97803,Italian Language and Culture 3,0.7150984067802176
97104,Chinese Language and Culture 4,97406,French Language and Culture 6,0.7149901684065195
97104,Chinese Language and Culture 4,97502,Spanish Language and Culture 2,0.7142694721115825
97104,Chinese Language and Culture 4,97501,Spanish Language and Culture 1,0.7142694721115825
97402,French Language and Culture 2,97803,Italian Language and Culture 3,0.7139996253202214
97106,Chinese Language and Culture 6,97402,French Language and Culture 2,0.7139319437607495
97405,French Language and Culture 5,97803,Italian Language and Culture 3,0.7137539164675968
97404,French Language and Culture 4,97206,Japanese Language and Culture 6,0.7129998993774106
97607,German Film,97602,German Language and Culture 2,0.7128401978571167
97106,Chinese Language and Culture 6,97406,French Language and Culture 6,0.7126564099055647
97103,Chinese Language and Culture 3,97402,French Language and Culture 2,0.7125206436919257
97803,Italian Language and Culture 3,97502,Spanish Language and Culture 2,0.7120055585317632
97803,Italian Language and Culture 3,97501,Spanish Language and Culture 1,0.7120055585317632
97106,Chinese Language and Culture 6,97501,Spanish Language and Culture 1,0.7119380659941704
97106,Chinese Language and Culture 6,97502,Spanish Language and Culture 2,0.7119380659941704
97103,Chinese Language and Culture 3,97406,French Language and Culture 6,0.7112476313109987
97401,French Language and Culture 1,97206,Japanese Language and Culture 6,0.7111259046412148
97403,French Language and Culture 3,97206,Japanese Language and Culture 6,0.7111259046412148
97603,German Language and Culture 3,97606,German Literature,0.7108876681323264
97103,Chinese Language and Culture 3,97502,Spanish Language and Culture 2,0.7105307074212454
97103,Chinese Language and Culture 3,97501,Spanish Language and Culture 1,0.7105307074212454
97103,Chinese Language and Culture 3,97405,French Language and Culture 5,0.7099103810233388
97111,Chinese Festivals and Ceremonies,97114,Developing Chinese Reading and Writing Skills 1,0.7097877098730779
97102,Chinese Language and Culture 2,97406,French Language and Culture 6,0.7092875044698501
97601,German Language and Culture 1,97201,Japanese Language and Culture 1,0.7085258974503537
97102,Chinese Language and Culture 2,97405,French Language and Culture 5,0.7079539395093053
97201,Japanese Language and Culture 1,97505,Spanish Language and Culture 5,0.707156910629277
97113,Chinese Culture and Heritage,97104,Chinese Language and Culture 4,0.7069023908858211
97402,French Language and Culture 2,97206,Japanese Language and Culture 6,0.706794503287137
97409,Francophone Cultures of Consumption,97505,Spanish Language and Culture 5,0.7064862467909956
97101,Chinese Language and Culture 1,97401,French Language and Culture 1,0.7060111684925869
97101,Chinese Language and Culture 1,97403,French Language and Culture 3,0.7060111684925869
97113,Chinese Culture and Heritage,97105,Chinese Language and Culture 5,0.7057562076827244
97406,French Language and Culture 6,97802,Italian Language and Culture 2,0.7056851038587381
97105,Chinese Language and Culture 5,97505,Spanish Language and Culture 5,0.7054559260107778
97406,French Language and Culture 6,97206,Japanese Language and Culture 6,0.7054049611520071
97206,Japanese Language and Culture 6,97505,Spanish Language and Culture 5,0.705352427660431
97201,Japanese Language and Culture 1,97506,Spanish Language and Culture 6,0.7052679082136981
97206,Japanese Language and Culture 6,97501,Spanish Language and Culture 1,0.7048205590506297
97206,Japanese Language and Culture 6,97502,Spanish Language and Culture 2,0.7048205590506297
97801,Italian Language and Culture 1,97505,Spanish Language and Culture 5,0.7046253100430437
97405,French Language and Culture 5,97802,Italian Language and Culture 2,0.704358311941846
97105,Chinese Language and Culture 5,97506,Spanish Language and Culture 6,0.7035714673732555
97206,Japanese Language and Culture 6,97506,Spanish Language and Culture 6,0.7034682454942685
97104,Chinese Language and Culture 4,97505,Spanish Language and Culture 5,0.7034409491652575
97801,Italian Language and Culture 1,97506,Spanish Language and Culture 6,0.7027430701996048
97401,French Language and Culture 1,97204,Japanese Language and Culture 4,0.7024620232516384
97403,French Language and Culture 3,97204,Japanese Language and Culture 4,0.7024620232516384
97101,Chinese Language and Culture 1,97404,French Language and Culture 4,0.7023747832108553
97113,Chinese Culture and Heritage,97102,Chinese Language and Culture 2,0.7022196955305021
97101,Chinese Language and Culture 1,97402,French Language and Culture 2,0.7017109205178693
97104,Chinese Language and Culture 4,97506,Spanish Language and Culture 6,0.7015618730617528
97113,Chinese Culture and Heritage,97106,Chinese Language and Culture 6,0.7014433344619547
97804,Italian Language and Culture 4,97505,Spanish Language and Culture 5,0.7001681199428684
97113,Chinese Culture and Heritage,97103,Chinese Language and Culture 3,0.7000567218655397
97101,Chinese Language and Culture 1,97502,Spanish Language and Culture 2,0.6997511737727987
97101,Chinese Language and Culture 1,97501,Spanish Language and Culture 1,0.6997511737727987
97607,German Film,97603,German Language and Culture 3,0.6997091742698018
97102,Chinese Language and Culture 2,97201,Japanese Language and Culture 1,0.69943576441073
97402,French Language and Culture 2,97204,Japanese Language and Culture 4,0.6981833927885368
97403,French Language and Culture 3,97202,Japanese Language and Culture 2,0.6979443173994203
97401,French Language and Culture 1,97202,Japanese Language and Culture 2,0.6979443173994203
97404,French Language and Culture 4,97204,Japanese Language and Culture 4,0.6973148948587332
97105,Chinese Language and Culture 5,97201,Japanese Language and Culture 1,0.6969142512638172
97404,French Language and Culture 4,97202,Japanese Language and Culture 2,0.6962563041798528
97204,Japanese Language and Culture 4,97502,Spanish Language and Culture 2,0.6962334977655685
97204,Japanese Language and Culture 4,97501,Spanish Language and Culture 1,0.6962334977655685
97104,Chinese Language and Culture 4,97201,Japanese Language and Culture 1,0.6949236717990576
97402,French Language and Culture 2,97202,Japanese Language and Culture 2,0.6936932038599977
97507,Human Rights in Hispanophone Societies,97508,US Latin American Relations,0.6932894648099915
97409,Francophone Cultures of Consumption,97601,German Language and Culture 1,0.6928414722404868
97106,Chinese Language and Culture 6,97201,Japanese Language and Culture 1,0.6926554112015854
97804,Italian Language and Culture 4,97506,Spanish Language and Culture 6,0.6919766328411978
97202,Japanese Language and Culture 2,97501,Spanish Language and Culture 1,0.6917558490909725
97202,Japanese Language and Culture 2,97502,Spanish Language and Culture 2,0.6917558490909725
97101,Chinese Language and Culture 1,97406,French Language and Culture 6,0.6915458224103221
97103,Chinese Language and Culture 3,97201,Japanese Language and Culture 1,0.691286170564514
97102,Chinese Language and Culture 2,97601,German Language and Culture 1,0.6912076066137585
97101,Chinese Language and Culture 1,97405,French Language and Culture 5,0.6902456144247522
97803,Italian Language and Culture 3,97505,Spanish Language and Culture 5,0.6898799223205517
97103,Chinese Language and Culture 3,97505,Spanish Language and Culture 5,0.6894518819222512
97105,Chinese Language and Culture 5,97601,German Language and Culture 1,0.6893202642637318
97103,Chinese Language and Culture 3,97506,Spanish Language and Culture 6,0.6876101743029086
97102,Chinese Language and Culture 2,97505,Spanish Language and Culture 5,0.6875518219713374
97104,Chinese Language and Culture 4,97601,German Language and Culture 1,0.6873513753219452
97102,Chinese Language and Culture 2,97506,Spanish Language and Culture 6,0.6857151899127121
97601,German Language and Culture 1,97802,Italian Language and Culture 2,0.685459026234473
97406,French Language and Culture 6,97202,Japanese Language and Culture 2,0.6853223476638779
97106,Chinese Language and Culture 6,97601,German Language and Culture 1,0.6851078310241604
97404,French Language and Culture 4,97504,Spanish Language and Culture 4,0.6842307750532749
97802,Italian Language and Culture 2,97505,Spanish Language and Culture 5,0.684059814727404
97405,French Language and Culture 5,97202,Japanese Language and Culture 2,0.6840338407273218
97103,Chinese Language and Culture 3,97601,German Language and Culture 1,0.6837535104372673
97101,Chinese Language and Culture 1,97201,Japanese Language and Culture 1,0.6837245127446036
97404,French Language and Culture 4,97503,Spanish Language and Culture 3,0.6837086310901578
97405,French Language and Culture 5,97205,Japanese Language and Culture 5,0.6832147016457829
97113,Chinese Culture and Heritage,97101,Chinese Language and Culture 1,0.6829186165736166
97406,French Language and Culture 6,97204,Japanese Language and Culture 4,0.6829029412121165
97801,Italian Language and Culture 1,97201,Japanese Language and Culture 1,0.682468317499107
97802,Italian Language and Culture 2,97506,Spanish Language and Culture 6,0.6822325107401305
97803,Italian Language and Culture 3,97506,Spanish Language and Culture 6,0.6817505209481443
97404,French Language and Culture 4,97205,Japanese Language and Culture 5,0.6817256583873675
97405,French Language and Culture 5,97204,Japanese Language and Culture 4,0.6816189831159798
97806,Italian Popular Culture,97805,Italy and Migration,0.6809108533259913
97105,Chinese Language and Culture 5,97206,Japanese Language and Culture 6,0.679816218614103
97401,French Language and Culture 1,97205,Japanese Language and Culture 5,0.6798017206800345
97403,French Language and Culture 3,97205,Japanese Language and Culture 5,0.6798017206800345
97601,German Language and Culture 1,97804,Italian Language and Culture 4,0.6792302827864254
97405,French Language and Culture 5,97504,Spanish Language and Culture 4,0.6780750159706284
97409,Francophone Cultures of Consumption,97201,Japanese Language and Culture 1,0.6779397614519725
97104,Chinese Language and Culture 4,97206,Japanese Language and Culture 6,0.677874475850012
97604,German Language and Culture 4,97608,German Popular Music,0.6775481647774612
97403,French Language and Culture 3,97504,Spanish Language and Culture 4,0.6766394395297265
97601,German Language and Culture 1,97803,Italian Language and Culture 3,0.6762586964004792
97403,French Language and Culture 3,97503,Spanish Language and Culture 3,0.6761256906595207
97403,French Language and Culture 3,97203,Japanese Language and Culture 3,0.67569513131775
